track_id,Electronic
14961,1
14973,1
14974,1
14975,1
14997,1
15002,1
15010,1
15011,1
15022,1
15023,1
15105,1
15106,1
15108,1
15369,1
15370,1
15372,1
15373,1
15374,1
15375,1
15376,1
15643,1
15648,1
15769,1
15770,1
15771,1
15772,1
15773,1
15960,1
15961,1
15962,1
15963,1
15964,1
15965,1
15966,1
15967,1
15968,1
15970,1
15985,1
15986,1
15988,1
15989,1
15991,1
15992,1
15993,1
15994,1
15995,1
15996,1
15997,1
16034,1
16045,1
16046,1
16047,1
16048,1
16049,1
16050,1
16051,1
16053,1
16054,1
16055,1
16056,1
16057,1
16127,1
16554,1
16556,1
16562,1
16563,1
16564,1
16565,1
16566,1
16580,1
16581,1
16582,1
16583,1
16584,1
16585,1
16586,1
16587,1
16588,1
16589,1
16590,1
16591,1
16592,1
16810,1
16823,1
16824,1
16825,1
16826,1
16827,1
16828,1
16829,1
17467,1
17468,1
17586,1
17587,1
17588,1
17589,1
17590,1
17591,1
17623,1
17624,1
17625,1
17627,1
17629,1
17657,1
17696,1
17697,1
17698,1
17700,1
17701,1
17702,1
17703,1
17704,1
17707,1
17788,1
17824,1
17825,1
17826,1
17827,1
17828,1
17880,1
17881,1
17882,1
17883,1
17884,1
17885,1
18322,1
18323,1
18325,1
18326,1
18327,1
18636,1
18759,1
18760,1
18761,1
18762,1
18763,1
18764,1
18802,1
18803,1
18804,1
18805,1
18806,1
19236,1
19262,1
19263,1
19264,1
19265,1
19266,1
19267,1
19268,1
19269,1
19270,1
19271,1
19272,1
19457,1
19458,1
19492,1
19493,1
19494,1
19775,1
19816,1
19817,1
19818,1
20662,1
20663,1
20664,1
20665,1
20666,1
20667,1
20668,1
20669,1
20670,1
20671,1
20672,1
20673,1
20675,1
20676,1
20677,1
20678,1
20709,1
21006,1
21007,1
21011,1
21013,1
21083,1
21084,1
21085,1
21086,1
21158,1
21159,1
21160,1
21161,1
21162,1
21163,1
21164,1
21165,1
21166,1
21167,1
21168,1
21169,1
21226,1
21227,1
21230,1
21234,1
21275,1
21276,1
21279,1
21282,1
21345,1
21349,1
21351,1
21352,1
21353,1
21414,1
21415,1
21416,1
21418,1
21419,1
21420,1
21422,1
21423,1
21424,1
21426,1
21555,1
21556,1
21557,1
21558,1
21559,1
21679,1
21680,1
21682,1
21683,1
21689,1
21697,1
21701,1
21842,1
21843,1
21844,1
21845,1
21847,1
21848,1
21849,1
21855,1
21856,1
21857,1
21858,1
21885,1
21886,1
21887,1
21888,1
21889,1
21890,1
21891,1
21892,1
21893,1
21894,1
21895,1
21896,1
21897,1
21898,1
21899,1
21926,1
21931,1
21932,1
21953,1
21954,1
21956,1
21957,1
21958,1
21959,1
21960,1
21962,1
21963,1
21964,1
21965,1
22029,1
22038,1
22039,1
22040,1
22081,1
22084,1
22095,1
22126,1
22127,1
22128,1
22134,1
22135,1
22136,1
22137,1
22138,1
22139,1
22140,1
22141,1
22142,1
22143,1
22144,1
22351,1
22354,1
22355,1
22356,1
22357,1
22358,1
22372,1
22373,1
22374,1
22375,1
22376,1
22377,1
22378,1
22379,1
22432,1
22433,1
22434,1
22435,1
22436,1
22437,1
22438,1
22439,1
22440,1
22443,1
22445,1
22453,1
22454,1
22455,1
22456,1
22457,1
22458,1
22459,1
22558,1
22559,1
22560,1
22561,1
22584,1
22592,1
23010,1
23013,1
23016,1
23035,1
23038,1
23353,1
23355,1
23356,1
23358,1
23359,1
23360,1
23361,1
23362,1
23363,1
23364,1
23365,1
23372,1
23448,1
23449,1
23450,1
23451,1
23452,1
23453,1
23454,1
23455,1
23456,1
23457,1
23458,1
23459,1
23460,1
23461,1
23481,1
23482,1
23483,1
23489,1
23492,1
23493,1
23497,1
23498,1
23499,1
23500,1
23501,1
23503,1
23504,1
23505,1
23506,1
23507,1
23508,1
23509,1
23510,1
23511,1
23512,1
23513,1
23514,1
23515,1
23516,1
23518,1
23524,1
23525,1
23527,1
23528,1
23529,1
23530,1
23532,1
23535,1
23764,1
23765,1
23766,1
23786,1
23787,1
23788,1
23789,1
23790,1
23817,1
23818,1
23820,1
23821,1
23822,1
23824,1
23826,1
23853,1
23854,1
23855,1
23856,1
23857,1
23859,1
23860,1
23861,1
23862,1
23878,1
23879,1
23880,1
23881,1
23882,1
23883,1
23884,1
23885,1
23886,1
23888,1
23889,1
23890,1
23892,1
23893,1
24051,1
24053,1
24059,1
24060,1
24062,1
24063,1
24064,1
24065,1
24066,1
24138,1
24141,1
24142,1
24144,1
24173,1
24174,1
24175,1
24176,1
24177,1
24178,1
24640,1
24641,1
24750,1
24792,1
24793,1
24794,1
24795,1
24796,1
24797,1
24798,1
24799,1
24800,1
24801,1
24802,1
24803,1
24805,1
24806,1
24807,1
24809,1
24811,1
24812,1
24813,1
24814,1
24815,1
24816,1
24817,1
24818,1
24820,1
24843,1
24844,1
24855,1
24919,1
24920,1
24921,1
24922,1
24923,1
24925,1
24926,1
24927,1
24928,1
24929,1
24945,1
24986,1
24987,1
24988,1
24989,1
24990,1
24991,1
24992,1
24993,1
25004,1
25005,1
25007,1
25008,1
25009,1
25010,1
25011,1
25012,1
25013,1
25014,1
25015,1
25016,1
25066,1
25363,1
25364,1
25365,1
25367,1
25368,1
25370,1
25371,1
25372,1
25373,1
25374,1
25375,1
25376,1
25377,1
25378,1
25379,1
25380,1
25381,1
25382,1
25383,1
25384,1
25385,1
25387,1
25388,1
25390,1
25391,1
25735,1
26062,1
26064,1
26065,1
26068,1
26181,1
26182,1
26183,1
26184,1
26186,1
26187,1
26429,1
26430,1
26431,1
26432,1
26433,1
26434,1
26435,1
26437,1
26440,1
26476,1
26477,1
26478,1
26479,1
26480,1
26482,1
26483,1
26626,1
26627,1
26628,1
26629,1
26630,1
26631,1
26632,1
26633,1
26634,1
26635,1
26636,1
26651,1
26652,1
26653,1
26654,1
26655,1
26656,1
26657,1
26658,1
26659,1
26851,1
26853,1
26854,1
26855,1
26859,1
26861,1
26868,1
26869,1
26870,1
26871,1
26902,1
26904,1
26905,1
26906,1
26907,1
26921,1
26927,1
26930,1
26932,1
27141,1
27148,1
27150,1
27155,1
27175,1
27176,1
27177,1
27178,1
27179,1
27180,1
27181,1
27182,1
27183,1
27184,1
27185,1
27186,1
27187,1
27188,1
27189,1
27379,1
27389,1
27404,1
27405,1
27406,1
27407,1
27408,1
27438,1
27439,1
27440,1
27441,1
27442,1
27443,1
27444,1
27445,1
27446,1
27447,1
27448,1
27449,1
27450,1
27451,1
27452,1
27453,1
27457,1
27462,1
27463,1
27464,1
27565,1
27566,1
27567,1
27568,1
27569,1
27570,1
27571,1
27572,1
27573,1
27574,1
27575,1
27576,1
27591,1
27632,1
27633,1
27634,1
27667,1
27668,1
27669,1
27670,1
27671,1
27673,1
27674,1
27675,1
27752,1
27754,1
27785,1
27798,1
27841,1
27842,1
27851,1
28170,1
28171,1
28172,1
28173,1
28174,1
28175,1
28176,1
28177,1
28178,1
28179,1
28467,1
28468,1
28469,1
28471,1
28472,1
28473,1
28474,1
28475,1
28476,1
28525,1
28526,1
28527,1
28528,1
28529,1
28530,1
28534,1
28535,1
28536,1
28546,1
28548,1
28553,1
28702,1
28898,1
28901,1
28902,1
29037,1
29039,1
29040,1
29041,1
29042,1
29043,1
29044,1
29263,1
29526,1
29527,1
29528,1
29529,1
29530,1
29532,1
29625,1
29626,1
29627,1
29628,1
29662,1
29663,1
29668,1
29672,1
29673,1
29816,1
29817,1
29818,1
29819,1
29820,1
30000,1
30002,1
30003,1
30004,1
30013,1
30302,1
30303,1
30304,1
30305,1
30306,1
30307,1
30309,1
30310,1
30315,1
30374,1
30376,1
30384,1
30518,1
30519,1
30520,1
30521,1
30522,1
30727,1
30728,1
30729,1
30730,1
30731,1
30732,1
30733,1
30734,1
30735,1
30736,1
30737,1
30738,1
30739,1
30893,1
30894,1
30895,1
30897,1
30898,1
30899,1
30900,1
30901,1
30902,1
30903,1
30904,1
30905,1
31040,1
31041,1
31042,1
31043,1
31044,1
31455,1
31456,1
31457,1
31458,1
31459,1
31460,1
31461,1
31462,1
31561,1
31562,1
31565,1
31566,1
31568,1
31569,1
31570,1
31571,1
31572,1
31573,1
31574,1
31575,1
31576,1
31577,1
31578,1
31645,1
31847,1
31851,1
31852,1
31853,1
31854,1
31855,1
31856,1
31912,1
31913,1
32055,1
32087,1
32088,1
32089,1
32090,1
32091,1
32214,1
32215,1
32216,1
32217,1
32218,1
32219,1
32220,1
32221,1
32222,1
32431,1
32432,1
32433,1
32434,1
32435,1
32436,1
32437,1
32438,1
32439,1
32508,1
32509,1
32510,1
32511,1
32512,1
32513,1
32514,1
32515,1
32516,1
32517,1
32518,1
32519,1
32520,1
32521,1
32742,1
32743,1
32744,1
32745,1
32747,1
32748,1
32758,1
32775,1
32776,1
32811,1
32812,1
32813,1
32814,1
32815,1
32838,1
32839,1
32840,1
32841,1
32842,1
32843,1
32844,1
32845,1
32846,1
32847,1
32848,1
32849,1
32850,1
32851,1
32852,1
32853,1
32854,1
32855,1
32856,1
32857,1
32900,1
32915,1
32987,1
33012,1
33064,1
33119,1
33120,1
33121,1
33122,1
33123,1
33124,1
33125,1
33126,1
33127,1
33128,1
33129,1
33137,1
33138,1
33139,1
33140,1
33141,1
33144,1
33195,1
33200,1
33203,1
33211,1
33212,1
33213,1
33214,1
33215,1
33216,1
33217,1
33218,1
33219,1
33220,1
33221,1
33223,1
33238,1
33239,1
33240,1
33241,1
33242,1
33243,1
33271,1
33300,1
33301,1
33302,1
33303,1
33304,1
33305,1
33306,1
33307,1
33308,1
33309,1
33360,1
33492,1
33493,1
33494,1
33495,1
33496,1
33497,1
33498,1
33499,1
33500,1
33501,1
33502,1
33953,1
34438,1
34439,1
34440,1
34441,1
34512,1
34513,1
34515,1
34516,1
34517,1
34518,1
34519,1
34520,1
34521,1
34522,1
34523,1
34524,1
34525,1
34526,1
34527,1
34528,1
34529,1
34530,1
34642,1
34975,1
34976,1
34977,1
34978,1
34979,1
34980,1
34981,1
34982,1
34983,1
34988,1
34989,1
35296,1
35299,1
35342,1
35343,1
35344,1
35345,1
35368,1
35391,1
35392,1
35394,1
35397,1
35565,1
35566,1
35567,1
35568,1
35569,1
35987,1
35988,1
35989,1
35990,1
35991,1
35992,1
35993,1
35994,1
36050,1
36051,1
36052,1
36053,1
36054,1
36055,1
36056,1
36057,1
36096,1
36097,1
36098,1
36099,1
36138,1
36139,1
36140,1
36141,1
36142,1
36143,1
36144,1
36145,1
36146,1
36147,1
36241,1
36242,1
36243,1
36244,1
36245,1
36246,1
36249,1
36250,1
36256,1
36257,1
36258,1
36261,1
36306,1
36307,1
36308,1
36375,1
36378,1
36380,1
36402,1
36403,1
36404,1
36405,1
36406,1
36426,1
36427,1
36428,1
36429,1
36430,1
36431,1
36432,1
36433,1
36434,1
36435,1
36436,1
36659,1
36998,1
37014,1
37015,1
37017,1
37018,1
37021,1
37131,1
37148,1
37149,1
37150,1
37151,1
37152,1
37153,1
37154,1
37155,1
37156,1
37157,1
37158,1
37159,1
37160,1
37161,1
37162,1
37385,1
37386,1
37387,1
37388,1
37389,1
37390,1
37510,1
37917,1
37918,1
37919,1
37920,1
37921,1
37925,1
37927,1
37928,1
37929,1
37930,1
37931,1
37934,1
37935,1
37937,1
37938,1
37957,1
37958,1
37959,1
37960,1
37961,1
37962,1
37963,1
38666,1
38668,1
38669,1
38670,1
38671,1
38672,1
38673,1
38674,1
38675,1
38678,1
38679,1
38691,1
38692,1
38878,1
39113,1
39114,1
39116,1
39117,1
39291,1
39511,1
39512,1
39513,1
39524,1
39525,1
39526,1
39527,1
39528,1
39529,1
39605,1
39607,1
39683,1
39685,1
39686,1
39687,1
39847,1
39848,1
39850,1
39855,1
39928,1
39940,1
39941,1
39942,1
39943,1
39944,1
39945,1
39946,1
39947,1
39948,1
39949,1
39984,1
39985,1
39987,1
39988,1
39993,1
39996,1
39997,1
40077,1
40078,1
40079,1
40080,1
40081,1
40265,1
40369,1
40370,1
40373,1
40504,1
40505,1
40506,1
40508,1
40629,1
40630,1
40631,1
40632,1
40633,1
40634,1
40635,1
40636,1
40637,1
40638,1
40639,1
40640,1
40642,1
40643,1
40644,1
40645,1
40646,1
40647,1
40648,1
40649,1
40650,1
40683,1
40703,1
40704,1
40721,1
40725,1
40771,1
40772,1
40778,1
40779,1
40780,1
40781,1
40782,1
40783,1
40784,1
40785,1
40786,1
40787,1
40788,1
40789,1
40790,1
40791,1
40792,1
40793,1
40794,1
40795,1
40796,1
40797,1
40798,1
40799,1
40808,1
40809,1
40810,1
40811,1
40812,1
40813,1
40814,1
40815,1
40816,1
40817,1
40818,1
40821,1
40822,1
40823,1
40824,1
40825,1
40826,1
40827,1
40828,1
40829,1
40830,1
40842,1
40843,1
40844,1
40845,1
40851,1
41076,1
41077,1
41078,1
41079,1
41088,1
41089,1
41090,1
41091,1
41092,1
41093,1
41147,1
41163,1
41439,1
41442,1
41452,1
41453,1
41454,1
41456,1
41457,1
41458,1
41460,1
41583,1
41870,1
41933,1
41934,1
41935,1
41936,1
41937,1
41938,1
41939,1
42018,1
42019,1
42027,1
42028,1
42043,1
42372,1
42373,1
42374,1
42375,1
42376,1
42377,1
42712,1
42714,1
42716,1
42718,1
42719,1
42720,1
42721,1
42722,1
42723,1
42725,1
42726,1
42727,1
42728,1
42729,1
42730,1
42731,1
42732,1
42740,1
42741,1
42742,1
42743,1
42744,1
42745,1
42746,1
42747,1
42748,1
42749,1
42750,1
42754,1
42755,1
42756,1
42757,1
43149,1
43150,1
43151,1
43152,1
43153,1
43154,1
43155,1
43156,1
43157,1
43158,1
43283,1
43284,1
43285,1
43286,1
43287,1
43288,1
43289,1
43290,1
43291,1
43292,1
43293,1
43313,1
43314,1
43315,1
43316,1
43367,1
43838,1
44092,1
44093,1
44094,1
44095,1
44096,1
44097,1
44098,1
44335,1
44340,1
44477,1
44482,1
44746,1
44747,1
44748,1
44749,1
44750,1
45099,1
45100,1
45101,1
45102,1
45103,1
45135,1
45136,1
45137,1
45138,1
45139,1
45140,1
45141,1
45142,1
45143,1
45144,1
45145,1
45146,1
45147,1
45148,1
45149,1
45150,1
45151,1
45152,1
45153,1
45154,1
45502,1
45503,1
45504,1
45505,1
45506,1
45507,1
45508,1
45610,1
45611,1
45612,1
45613,1
45614,1
45615,1
45616,1
45617,1
45618,1
45619,1
45620,1
46071,1
46072,1
46073,1
46074,1
46075,1
46157,1
46158,1
46159,1
46160,1
46477,1
46479,1
46480,1
46481,1
46483,1
46485,1
46486,1
46505,1
46506,1
46507,1
46508,1
46509,1
46510,1
46511,1
46513,1
46514,1
47068,1
47069,1
47070,1
47071,1
47072,1
47073,1
47074,1
47075,1
47076,1
47077,1
47260,1
47657,1
47658,1
47659,1
47660,1
47824,1
47825,1
47832,1
47833,1
47834,1
47836,1
48156,1
48157,1
48158,1
48159,1
48160,1
48161,1
48162,1
48163,1
48164,1
48165,1
48166,1
48167,1
48207,1
48289,1
48290,1
48291,1
48292,1
48293,1
48294,1
48295,1
48296,1
48297,1
48298,1
48434,1
48435,1
48436,1
48437,1
48438,1
48439,1
48440,1
48441,1
48442,1
48443,1
48462,1
48463,1
48464,1
48465,1
48466,1
48530,1
48532,1
48533,1
48535,1
48537,1
48553,1
48554,1
48555,1
48556,1
48557,1
48558,1
48559,1
48560,1
48596,1
48597,1
48598,1
48599,1
48600,1
48601,1
48602,1
49475,1
49581,1
49582,1
49583,1
49584,1
49585,1
50058,1
50059,1
50060,1
50061,1
50273,1
50274,1
50288,1
50416,1
50460,1
50466,1
50860,1
50861,1
50862,1
50863,1
50864,1
50865,1
50866,1
50868,1
50869,1
51022,1
51023,1
51144,1
51149,1
51151,1
51166,1
51167,1
51168,1
51169,1
51502,1
51503,1
51505,1
51506,1
51508,1
51511,1
51512,1
51513,1
51514,1
51515,1
51516,1
51517,1
51519,1
51575,1
51576,1
51577,1
51578,1
51579,1
51651,1
51663,1
51667,1
51678,1
51680,1
51683,1
51775,1
51777,1
51778,1
51779,1
51780,1
51784,1
51785,1
51846,1
51847,1
51848,1
51849,1
51850,1
51851,1
51852,1
51853,1
51854,1
51855,1
51856,1
51857,1
51858,1
51923,1
51924,1
51925,1
51926,1
51927,1
51941,1
51942,1
51943,1
51944,1
51945,1
51946,1
51947,1
51948,1
51949,1
51950,1
51951,1
51952,1
51953,1
51954,1
51955,1
51956,1
51985,1
51986,1
51987,1
51988,1
51989,1
52113,1
52114,1
52115,1
52116,1
52117,1
52405,1
52406,1
52407,1
52408,1
52409,1
52628,1
52629,1
52630,1
52631,1
52632,1
52633,1
52634,1
52635,1
52636,1
52637,1
52638,1
52639,1
52641,1
52642,1
52644,1
52645,1
52646,1
52647,1
52648,1
52649,1
52650,1
53207,1
53442,1
53443,1
53444,1
53445,1
53446,1
53447,1
53448,1
53450,1
53451,1
53452,1
53453,1
53455,1
53457,1
53458,1
53459,1
53460,1
53461,1
53462,1
53496,1
53499,1
53859,1
53860,1
53861,1
53862,1
53863,1
54022,1
54023,1
54024,1
54025,1
54026,1
54027,1
54124,1
54125,1
54126,1
54127,1
54128,1
54129,1
54130,1
54131,1
54132,1
54133,1
54134,1
54135,1
54136,1
54137,1
54138,1
54335,1
54337,1
54461,1
54483,1
54485,1
54486,1
54487,1
54488,1
54489,1
54490,1
54491,1
54492,1
54493,1
54558,1
54560,1
54561,1
54562,1
54563,1
54627,1
54630,1
54631,1
54632,1
54633,1
54634,1
54635,1
54657,1
54658,1
54659,1
54661,1
54662,1
54714,1
54719,1
54721,1
54831,1
54833,1
54834,1
54835,1
54836,1
54837,1
54838,1
54839,1
54841,1
54873,1
54874,1
54875,1
54876,1
54877,1
54878,1
54879,1
54880,1
54881,1
54882,1
54883,1
54884,1
54885,1
54963,1
54964,1
54965,1
54966,1
54967,1
55132,1
55145,1
55146,1
55148,1
55149,1
55150,1
55151,1
55152,1
55153,1
55155,1
55156,1
55157,1
55158,1
55159,1
55160,1
55161,1
55163,1
55164,1
55165,1
55183,1
55184,1
55185,1
55186,1
55187,1
55189,1
55190,1
55191,1
55192,1
55193,1
55194,1
55195,1
55200,1
55201,1
55562,1
55563,1
55564,1
55756,1
55757,1
55758,1
55759,1
55760,1
55761,1
55762,1
55764,1
55765,1
55766,1
55767,1
55768,1
55769,1
55770,1
55771,1
55772,1
55773,1
55774,1
55775,1
55776,1
55777,1
55778,1
55779,1
55780,1
55782,1
55783,1
55786,1
55807,1
55808,1
55809,1
55810,1
55811,1
55821,1
55822,1
55823,1
55824,1
55825,1
56028,1
56029,1
56034,1
56036,1
56522,1
56523,1
56524,1
56525,1
56526,1
56527,1
56528,1
56795,1
56796,1
56797,1
56798,1
56799,1
56800,1
56801,1
56802,1
56803,1
56804,1
56805,1
56869,1
56870,1
56871,1
56872,1
56873,1
56874,1
56930,1
56931,1
56932,1
56933,1
56937,1
56940,1
56941,1
56944,1
57405,1
57406,1
57407,1
57408,1
57409,1
57410,1
57411,1
57412,1
57413,1
57414,1
57415,1
57417,1
57443,1
57446,1
57447,1
57508,1
57540,1
57541,1
57542,1
57543,1
57544,1
57545,1
57546,1
57547,1
57975,1
57978,1
57981,1
57986,1
57988,1
57989,1
57990,1
57991,1
57992,1
57993,1
57994,1
58204,1
58210,1
58211,1
58232,1
58233,1
58234,1
58237,1
58238,1
58239,1
58264,1
58265,1
58341,1
58343,1
58532,1
58533,1
59190,1
59192,1
59197,1
59199,1
59255,1
59260,1
59271,1
59274,1
59275,1
59277,1
59731,1
59732,1
59733,1
59734,1
59735,1
59917,1
59934,1
59935,1
59936,1
59937,1
59938,1
59939,1
59940,1
59941,1
60482,1
60483,1
60484,1
60492,1
60493,1
60494,1
60495,1
60700,1
60701,1
60702,1
60703,1
60704,1
60814,1
60826,1
60827,1
60828,1
60830,1
60831,1
60832,1
60833,1
60837,1
60838,1
61438,1
61439,1
61440,1
61446,1
61564,1
61565,1
61566,1
61567,1
61568,1
61569,1
61667,1
61674,1
61743,1
61744,1
61745,1
61746,1
61747,1
61748,1
61750,1
61752,1
61753,1
61754,1
61755,1
61756,1
61757,1
62041,1
62042,1
62043,1
62044,1
62045,1
62046,1
62047,1
62048,1
62049,1
62050,1
62171,1
62172,1
62173,1
62174,1
62324,1
62326,1
62327,1
62328,1
62329,1
62330,1
62331,1
62332,1
62333,1
62334,1
62335,1
62336,1
62636,1
62637,1
62638,1
62639,1
62640,1
62641,1
62642,1
62643,1
62644,1
62645,1
62646,1
62647,1
62648,1
62663,1
62664,1
62665,1
62666,1
62667,1
62668,1
62669,1
62670,1
62671,1
62673,1
62674,1
62675,1
63064,1
63065,1
63341,1
63342,1
63343,1
63344,1
63345,1
63346,1
63347,1
63348,1
63349,1
63350,1
63351,1
63352,1
63353,1
63354,1
63355,1
63356,1
63357,1
63358,1
63359,1
63360,1
63361,1
63362,1
63363,1
63364,1
63371,1
63372,1
63373,1
63374,1
63375,1
63407,1
63408,1
63409,1
63410,1
63411,1
63412,1
63413,1
63414,1
63415,1
63655,1
63656,1
63657,1
63658,1
63665,1
63666,1
63667,1
63668,1
63669,1
63670,1
63965,1
63966,1
63967,1
63968,1
63969,1
63970,1
63971,1
63972,1
63973,1
64331,1
64332,1
64333,1
64334,1
64431,1
64445,1
64446,1
64447,1
64448,1
64449,1
64450,1
64451,1
64452,1
64453,1
64454,1
64455,1
64456,1
64457,1
64535,1
64536,1
64537,1
64538,1
64539,1
64540,1
64541,1
64542,1
64544,1
64545,1
64546,1
64547,1
64548,1
64549,1
64583,1
64584,1
64585,1
64586,1
64587,1
64618,1
64803,1
64806,1
64808,1
64972,1
64973,1
64974,1
65037,1
65038,1
65039,1
65040,1
65063,1
65064,1
65073,1
65425,1
65426,1
65427,1
65428,1
65429,1
65430,1
65431,1
65432,1
65433,1
65488,1
65705,1
65706,1
65707,1
65708,1
65709,1
65744,1
65748,1
65749,1
65750,1
65751,1
65754,1
65777,1
65778,1
65779,1
65780,1
66066,1
66067,1
66068,1
66069,1
66070,1
66071,1
66072,1
66073,1
66074,1
66075,1
66076,1
66329,1
66330,1
66331,1
66332,1
66333,1
66359,1
66380,1
66381,1
66382,1
66384,1
66390,1
66436,1
66437,1
66438,1
66439,1
66440,1
66441,1
66514,1
66517,1
66522,1
66524,1
66633,1
66634,1
66635,1
66636,1
66637,1
66638,1
66689,1
66690,1
66691,1
66849,1
66850,1
66851,1
66853,1
66854,1
66856,1
66857,1
66858,1
66859,1
66860,1
66861,1
66862,1
66863,1
66864,1
66865,1
66866,1
66868,1
66869,1
66870,1
66871,1
66872,1
66873,1
66874,1
66875,1
66876,1
66877,1
66878,1
66879,1
66880,1
66881,1
66882,1
66884,1
66885,1
66886,1
66887,1
66888,1
66910,1
66911,1
66912,1
66913,1
66914,1
66915,1
66917,1
66918,1
66919,1
66920,1
66922,1
66923,1
66924,1
66925,1
66926,1
66927,1
66928,1
66929,1
66930,1
66931,1
66932,1
66933,1
66934,1
66935,1
66936,1
66937,1
66938,1
66939,1
66940,1
66941,1
66945,1
66946,1
66947,1
66948,1
66949,1
66950,1
66951,1
66952,1
66953,1
66954,1
66955,1
66956,1
66957,1
66958,1
66959,1
66960,1
66961,1
66962,1
66963,1
66964,1
66965,1
66966,1
66967,1
66968,1
66969,1
66970,1
66971,1
66972,1
66973,1
66974,1
66975,1
66976,1
66977,1
67001,1
67002,1
67004,1
67005,1
67006,1
67009,1
67221,1
67222,1
67223,1
67224,1
67225,1
67226,1
67227,1
67228,1
67229,1
67308,1
67309,1
67310,1
67311,1
67463,1
67464,1
67465,1
67466,1
67468,1
67470,1
67471,1
67472,1
67473,1
67474,1
67545,1
67546,1
67552,1
67553,1
67554,1
67637,1
67638,1
67639,1
67640,1
67670,1
67671,1
67672,1
68443,1
68444,1
68445,1
68447,1
68448,1
68581,1
68582,1
68583,1
68584,1
68585,1
68586,1
68587,1
68680,1
68681,1
68682,1
68683,1
68749,1
68751,1
68752,1
68891,1
68892,1
68893,1
68894,1
68895,1
68896,1
68897,1
68898,1
68899,1
69170,1
69193,1
69194,1
69195,1
69196,1
69197,1
69198,1
69199,1
69200,1
69201,1
69202,1
69203,1
69204,1
69205,1
69206,1
69207,1
69208,1
69209,1
69210,1
69211,1
69221,1
